date,hour,air_temp,dew_point_temp,sea_level_pressure,wind_dir,wind_speed,sky_coverage,precip_1hr,precip_6hr
2014-01-19,03,15,9,10073,150,50,-9999,-9999,-9999
2014-01-19,04,17,12,10074,130,40,-9999,-9999,-9999
2014-01-19,05,17,11,10072,120,40,-9999,-9999,-9999
2014-01-19,06,21,16,10072,140,50,8,-9999,-9999
2014-01-19,07,22,17,10074,150,50,-9999,-9999,-9999
2014-01-19,08,23,16,10076,160,60,-9999,-9999,-9999
2014-01-19,09,25,19,10079,150,70,8,-9999,-9999
2014-01-19,10,26,20,10083,150,90,-9999,-9999,-9999
2014-01-19,11,25,20,10086,160,90,-9999,-9999,-9999
2014-01-19,12,24,18,10090,160,80,8,-9999,20
2014-01-19,13,24,18,10093,150,80,-9999,-9999,-9999
2014-01-19,14,23,17,10096,160,80,-9999,-9999,-9999
2014-01-19,15,23,17,10098,160,80,8,-9999,-9999
2014-01-19,16,23,18,10101,160,100,-9999,-9999,-9999
2014-01-19,17,20,15,10108,190,50,-9999,-9999,-9999
2014-01-19,18,20,15,10112,160,50,8,-9999,-9999
2014-01-19,19,22,16,10116,150,50,-9999,-9999,-9999
2014-01-19,20,22,15,10120,150,60,-9999,-9999,-9999
2014-01-19,21,22,16,10120,150,60,-9999,-9999,-9999
2014-01-19,22,24,18,10122,140,70,-9999,-9999,-9999
2014-01-19,23,23,17,10122,130,70,-9999,-9999,-9999
2014-01-20,00,21,16,10123,120,60,8,-9999,8
2014-01-20,01,21,15,10125,120,60,-9999,-9999,-9999
2014-01-20,02,21,15,10124,130,50,-9999,-9999,-9999
2014-01-20,03,22,16,10124,160,70,-9999,-9999,-9999
2014-01-20,04,23,17,10124,140,60,-9999,-9999,-9999
2014-01-20,05,21,15,10127,150,50,-9999,-9999,-9999
2014-01-20,06,22,16,10129,140,60,8,-9999,-9999
2014-01-20,07,19,14,10129,130,40,-9999,-9999,-9999
2014-01-20,08,20,15,10133,130,50,-9999,-9999,-9999
2014-01-20,09,20,15,10136,110,40,8,-9999,-9999
2014-01-20,10,20,15,10136,110,30,-9999,-9999,-9999
2014-01-20,11,22,17,10136,110,60,-9999,-9999,-9999
2014-01-20,12,21,16,10136,110,50,8,-9999,2
2014-01-20,13,22,17,10137,110,50,-9999,-9999,-9999
2014-01-20,14,22,17,10137,100,50,-9999,-9999,-9999
2014-01-20,15,22,17,10136,90,40,8,-9999,-9999
2014-01-20,16,23,18,10134,80,30,-9999,-9999,-9999
2014-01-20,17,23,18,10133,70,20,-9999,-9999,-9999
2014-01-20,18,25,20,10131,80,40,8,-9999,-9999
2014-01-20,19,23,18,10129,80,40,-9999,-9999,-9999
2014-01-20,20,25,20,10122,90,60,-9999,-9999,-9999
2014-01-20,21,24,18,10119,90,60,-9999,-9999,-9999
2014-01-20,22,24,17,10114,90,70,-9999,-9999,-9999
2014-01-20,23,24,15,10109,90,80,-9999,-9999,-9999
2014-01-21,00,25,16,10103,90,80,8,-9999,9
2014-01-21,01,22,14,10098,100,60,-9999,-9999,-9999
2014-01-21,02,23,16,10093,110,60,-9999,-9999,-9999
2014-01-21,03,23,17,10091,130,70,-9999,-9999,-9999
2014-01-21,04,24,18,10087,120,70,-9999,-9999,-9999
2014-01-21,05,24,18,10082,120,70,-9999,-9999,-9999
2014-01-21,06,22,16,10079,110,60,8,-9999,-9999
2014-01-21,07,24,18,10079,110,60,-9999,-9999,-9999
2014-01-21,08,25,19,10077,110,60,-9999,-9999,-9999
2014-01-21,09,24,18,10076,110,60,8,-9999,-9999
2014-01-21,10,25,19,10073,120,60,-9999,-9999,-9999
2014-01-21,11,27,21,10070,130,70,-9999,-9999,-9999
2014-01-21,12,27,22,10068,120,60,8,-9999,6
2014-01-21,13,27,22,10067,140,70,-9999,-9999,-9999
2014-01-21,14,24,20,10068,150,70,-9999,-9999,-9999
2014-01-21,15,22,16,10071,190,50,8,-9999,-9999
2014-01-21,16,21,16,10073,190,60,-9999,-9999,-9999
2014-01-21,17,18,13,10075,200,30,-9999,-9999,-9999
2014-01-21,18,18,14,10080,190,40,9,-9999,-9999
2014-01-21,19,18,15,10082,180,40,-9999,-9999,-9999
2014-01-21,20,17,14,10083,200,30,-9999,-9999,-9999
2014-01-21,21,18,15,10084,190,40,-9999,-9999,-9999
2014-01-21,22,20,17,10084,200,40,-9999,-9999,-9999
2014-01-21,23,25,22,10083,180,20,-9999,-9999,-9999
2014-01-22,00,23,20,10083,140,10,8,-9999,2
2014-01-22,01,22,19,10081,150,40,-9999,-9999,-9999
2014-01-22,02,20,17,10081,160,30,-9999,-9999,-9999
2014-01-22,03,20,17,10079,180,10,-9999,-9999,-9999
2014-01-22,04,20,17,10077,190,10,-9999,-9999,-9999
2014-01-22,05,20,17,10074,180,30,-9999,-9999,-9999
2014-01-22,06,22,18,10073,140,30,8,-9999,-9999
2014-01-22,07,22,18,10071,140,30,-9999,-9999,-9999
2014-01-22,08,22,18,10070,140,30,-9999,-9999,-9999
2014-01-22,09,24,19,10069,140,60,8,-9999,-9999
2014-01-22,10,23,18,10067,130,50,-9999,-9999,-9999
2014-01-22,11,24,19,10066,150,60,-9999,-9999,-9999
2014-01-22,12,23,17,10064,130,50,8,-9999,3
2014-01-22,13,22,17,10060,110,40,-9999,-9999,-9999
2014-01-22,14,22,17,10057,130,40,-9999,-9999,-9999
2014-01-22,15,24,19,10054,140,50,8,-9999,-9999
2014-01-22,16,25,20,10050,120,50,-9999,-9999,-9999
2014-01-22,17,25,20,10048,120,50,-9999,-9999,-9999
2014-01-22,18,24,19,10045,110,50,8,-9999,-9999
2014-01-22,19,24,19,10040,110,50,-9999,-9999,-9999
2014-01-22,20,25,20,10037,120,60,-9999,-9999,-9999
2014-01-22,21,25,20,10034,120,60,-9999,-9999,-9999
2014-01-22,22,27,22,10032,140,60,-9999,-9999,-9999
2014-01-22,23,28,22,10028,130,70,-9999,-9999,-9999
2014-01-23,00,26,21,10025,140,60,8,-9999,5
2014-01-23,01,28,22,10024,140,60,-9999,-9999,-9999
2014-01-23,02,27,20,10024,130,60,-9999,-9999,-9999
2014-01-23,03,26,20,10021,130,60,-9999,-9999,-9999
2014-01-23,04,26,19,10019,130,60,-9999,-9999,-9999
2014-01-23,05,28,20,10016,140,60,-9999,-9999,-9999
2014-01-23,06,27,19,10016,130,60,8,-9999,-9999
2014-01-23,07,26,18,10015,130,50,-9999,-9999,-9999
2014-01-23,08,27,18,10019,140,70,-9999,-9999,-9999
2014-01-23,09,28,19,10021,130,80,8,-9999,-9999
2014-01-23,10,29,18,10024,130,70,-9999,-9999,-9999
2014-01-23,11,29,19,10026,130,70,-9999,-9999,-9999
2014-01-23,12,28,18,10027,140,60,8,-9999,0
2014-01-23,13,29,18,10026,130,70,-9999,-9999,-9999
2014-01-23,14,28,16,10025,140,60,-9999,-9999,-9999
2014-01-23,15,27,17,10024,130,60,8,-9999,-9999
2014-01-23,16,28,18,10023,130,80,-9999,-9999,-9999
2014-01-23,17,27,17,10024,120,70,-9999,-9999,-9999
2014-01-23,18,27,18,10025,120,60,8,-9999,-9999
2014-01-23,19,27,18,10024,120,60,-9999,-9999,-9999
2014-01-23,20,26,16,10024,110,60,-9999,-9999,-9999
2014-01-23,21,26,17,10024,110,80,-9999,-9999,-9999
2014-01-23,22,27,17,10019,110,90,-9999,-9999,-9999
2014-01-23,23,27,19,10017,110,90,-9999,-9999,-9999
2014-01-24,00,26,20,10013,110,80,8,-9999,7
2014-01-24,01,24,18,10011,110,60,-9999,-9999,-9999
2014-01-24,02,23,18,10008,110,60,-9999,-9999,-9999
2014-01-24,03,24,20,10007,130,60,-9999,-9999,-9999
2014-01-24,04,25,21,10007,140,60,-9999,-9999,-9999
2014-01-24,05,24,21,10005,120,50,-9999,-9999,-9999
2014-01-24,06,24,21,10001,110,50,8,-9999,-9999
2014-01-24,07,26,23,9998,100,60,-9999,-9999,-9999
2014-01-24,08,26,23,9998,120,50,-9999,-9999,-9999
2014-01-24,09,25,21,9996,100,40,8,-9999,-9999
2014-01-24,10,26,22,9992,100,50,-9999,-9999,-9999
2014-01-24,11,26,21,9986,110,60,-9999,-9999,-9999
2014-01-24,12,27,21,9978,110,60,8,-9999,6
2014-01-24,13,28,22,9969,100,60,-9999,-9999,-9999
2014-01-24,14,27,20,9959,100,60,-9999,-9999,-9999
2014-01-24,15,27,19,9953,110,50,7,-9999,-9999
2014-01-24,16,27,16,9948,130,50,-9999,-9999,-9999
2014-01-24,17,25,14,9944,140,60,-9999,-9999,-9999
2014-01-24,18,22,9,9940,130,40,6,-9999,-9999
2014-01-24,19,22,11,9936,120,60,-9999,-9999,-9999
2014-01-24,20,23,10,9928,110,120,-9999,-9999,-9999
2014-01-24,21,24,14,9914,110,100,-9999,-9999,-9999
2014-01-24,22,28,16,9900,110,110,-9999,-9999,-9999
2014-01-24,23,28,15,9888,80,110,-9999,-9999,-9999
2014-01-25,00,28,19,9872,100,110,8,-9999,0
2014-01-25,01,29,20,9858,100,110,-9999,-9999,-9999
2014-01-25,02,27,15,9846,100,130,-9999,-9999,-9999
2014-01-25,03,22,14,9836,100,140,-9999,-9999,-9999
2014-01-25,04,23,14,9822,100,150,-9999,-9999,-9999
2014-01-25,05,23,15,9812,100,150,-9999,-9999,-9999
2014-01-25,06,23,15,9804,100,140,8,-9999,-9999
2014-01-25,07,25,16,9798,100,150,-9999,-9999,-9999
2014-01-25,08,26,17,9798,100,140,-9999,-9999,-9999
2014-01-25,09,23,16,9801,100,130,8,-9999,-9999
2014-01-25,10,23,17,9800,90,90,-9999,-9999,-9999
2014-01-25,11,26,21,9803,100,70,-9999,-9999,-9999
2014-01-25,12,26,21,9813,100,40,8,-9999,20
2014-01-25,13,27,22,9818,100,40,-9999,-9999,-9999
2014-01-25,14,32,27,9823,90,80,-9999,-9999,-9999
2014-01-25,15,28,22,9826,100,60,9,-9999,-9999
2014-01-25,16,32,26,9829,90,80,-9999,-9999,-9999
2014-01-25,17,30,24,9835,90,70,-9999,-9999,-9999
2014-01-25,18,26,20,9840,90,50,8,-9999,-9999
2014-01-25,19,29,23,9848,90,70,-9999,-9999,-9999
2014-01-25,20,30,23,9851,100,80,-9999,-9999,-9999
2014-01-25,21,29,22,9857,100,80,-9999,-9999,-9999
2014-01-25,22,30,23,9864,100,80,-9999,-9999,-9999
2014-01-25,23,28,21,9873,100,60,-9999,-9999,-9999
2014-01-26,00,26,19,9877,90,60,8,-9999,1
2014-01-26,01,25,19,9883,100,50,-9999,-9999,-9999
2014-01-26,02,26,20,9885,100,70,-9999,-9999,-9999
2014-01-26,03,26,20,9889,100,50,-9999,-9999,-9999
2014-01-26,04,29,22,9891,90,80,-9999,-9999,-9999
2014-01-26,05,32,23,9891,80,90,-9999,-9999,-9999
2014-01-26,06,32,23,9892,80,90,8,-9999,-9999
2014-01-26,07,24,16,9898,100,60,-9999,-9999,-9999
2014-01-26,08,27,21,9911,130,60,-9999,-9999,-9999
2014-01-26,09,26,20,9929,120,50,6,-9999,-9999
2014-01-26,10,22,16,9943,110,30,-9999,-9999,-9999
2014-01-26,11,22,16,9960,130,30,-9999,-9999,-9999
2014-01-26,12,19,13,9973,30,10,7,-9999,20
2014-01-26,13,25,19,9986,90,40,-9999,-9999,-9999
2014-01-26,14,27,21,10000,80,50,-9999,-9999,-9999
2014-01-26,15,32,25,10010,90,70,8,-9999,-9999
2014-01-26,16,27,20,10018,110,60,-9999,-9999,-9999
2014-01-26,17,25,19,10029,110,70,-9999,-9999,-9999
2014-01-26,18,24,19,10039,100,40,9,-9999,-9999
2014-01-26,19,27,22,10051,90,40,-9999,-9999,-9999
2014-01-26,20,27,21,10060,100,30,-9999,-9999,-9999
2014-01-26,21,28,22,10070,70,30,-9999,-9999,-9999
2014-01-26,22,32,26,10078,80,40,-9999,-9999,-9999
2014-01-26,23,31,23,10086,80,40,-9999,-9999,-9999
2014-01-27,00,28,20,10093,90,10,8,-9999,-1
2014-01-27,01,26,18,10100,60,10,-9999,-9999,-9999
2014-01-27,02,25,18,10104,350,10,-9999,-9999,-9999
2014-01-27,03,25,18,10110,320,10,-9999,-9999,-9999
2014-01-27,04,25,18,10117,20,20,-9999,-9999,-9999
2014-01-27,05,24,17,10120,70,20,-9999,-9999,-9999
2014-01-27,06,24,18,10124,60,20,8,-9999,-9999
2014-01-27,07,26,20,10129,80,40,-9999,-9999,-9999
2014-01-27,08,25,19,10134,80,40,-9999,-9999,-9999
2014-01-27,09,23,17,10139,80,20,8,-9999,-9999
2014-01-27,10,24,18,10141,90,20,-9999,-9999,-9999
2014-01-27,11,23,17,10142,170,10,-9999,-9999,-9999
2014-01-27,12,23,17,10142,350,10,8,-9999,1
2014-01-27,13,25,18,10138,40,10,-9999,-9999,-9999
2014-01-27,14,24,14,10135,80,30,-9999,-9999,-9999
2014-01-27,15,17,9,10132,210,20,7,-9999,-9999
2014-01-27,16,23,16,10132,180,30,-9999,-9999,-9999
2014-01-27,17,22,14,10129,70,30,-9999,-9999,-9999
2014-01-27,18,18,9,10129,80,40,7,-9999,-9999
2014-01-27,19,15,0,10130,50,30,-9999,-9999,-9999
2014-01-27,20,13,-5,10125,300,20,-9999,-9999,-9999
2014-01-27,21,13,-4,10123,180,10,-9999,-9999,-9999
2014-01-27,22,12,-4,10118,150,30,-9999,-9999,-9999
2014-01-27,23,13,-6,10114,200,60,-9999,-9999,-9999
2014-01-28,00,13,-2,10112,190,30,8,-9999,0
2014-01-28,01,13,-4,10111,120,20,-9999,-9999,-9999
2014-01-28,02,10,-3,10109,200,20,-9999,-9999,-9999
2014-01-28,03,12,0,10108,160,10,-9999,-9999,-9999
2014-01-28,04,11,-2,10107,350,10,-9999,-9999,-9999
2014-01-28,05,13,1,10106,50,20,-9999,-9999,-9999
2014-01-28,06,14,0,10104,0,-9999,8,-9999,-9999
2014-01-28,07,16,1,10106,10,30,-9999,-9999,-9999
2014-01-28,08,14,-3,10107,280,10,-9999,-9999,-9999
2014-01-28,09,15,-4,10109,210,20,8,-9999,-9999
2014-01-28,10,15,-3,10112,70,10,-9999,-9999,-9999
2014-01-28,11,14,-1,10115,100,10,-9999,-9999,-9999
2014-01-28,12,15,2,10113,200,30,6,-9999,0
2014-01-28,13,14,1,10112,230,20,-9999,-9999,-9999
2014-01-28,14,12,-1,10112,250,10,-9999,-9999,-9999
2014-01-28,15,12,1,10113,230,20,7,-9999,-9999
2014-01-28,16,9,-2,10114,10,20,-9999,-9999,-9999
2014-01-28,17,10,-1,10116,80,20,-9999,-9999,-9999
2014-01-28,18,10,-1,10119,200,10,8,-9999,-9999
2014-01-28,19,11,2,10124,150,20,-9999,-9999,-9999
2014-01-28,20,9,-1,10127,210,10,-9999,-9999,-9999
2014-01-28,21,8,-2,10128,230,10,-9999,-9999,-9999
2014-01-28,22,8,-2,10128,230,10,-9999,-9999,-9999
2014-01-28,23,7,-4,10130,50,10,-9999,-9999,-9999
2014-01-29,00,4,-6,10133,10,10,8,-9999,-1
2014-01-29,01,3,-7,10134,0,-9999,-9999,-9999,-9999
2014-01-29,02,4,-5,10136,280,10,-9999,-9999,-9999
2014-01-29,03,3,-6,10136,260,10,-9999,-9999,-9999
2014-01-29,04,7,-3,10139,230,20,-9999,-9999,-9999
2014-01-29,05,8,-1,10138,160,10,-9999,-9999,-9999
2014-01-29,06,6,-2,10140,0,-9999,8,-9999,-9999
2014-01-29,07,8,1,10141,190,20,-9999,-9999,-9999
2014-01-29,08,7,0,10143,220,20,-9999,-9999,-9999
2014-01-29,09,6,-1,10146,230,10,9,-9999,-9999
2014-01-29,10,6,0,10147,220,10,-9999,-9999,-9999
2014-01-29,11,7,1,10146,170,10,-9999,-9999,-9999
2014-01-29,12,8,2,10147,170,20,8,-9999,3
2014-01-29,13,8,3,10146,170,30,-9999,-9999,-9999
2014-01-29,14,8,3,10146,200,50,-9999,-9999,-9999
2014-01-29,15,8,2,10145,190,40,8,-9999,-9999
2014-01-29,16,6,-1,10144,200,30,-9999,-9999,-9999
2014-01-29,17,6,0,10144,180,30,-9999,-9999,-9999
2014-01-29,18,5,-1,10143,180,40,8,-9999,-9999
2014-01-29,19,6,1,10145,180,30,-9999,-9999,-9999
2014-01-29,20,6,1,10146,210,20,-9999,-9999,-9999
2014-01-29,21,8,2,10147,190,30,-9999,-9999,-9999
2014-01-29,22,9,3,10147,180,40,-9999,-9999,-9999
2014-01-29,23,1,-4,10149,170,60,-9999,-9999,-9999
2014-01-30,00,-3,-6,10146,160,30,8,-9999,-1
2014-01-30,01,0,-3,10144,140,40,-9999,-9999,-9999
2014-01-30,02,6,2,10141,100,40,-9999,-9999,-9999
2014-01-30,03,14,9,10135,90,60,-9999,-9999,-9999
2014-01-30,04,19,13,10132,120,60,-9999,-9999,-9999
2014-01-30,05,20,14,10130,160,60,-9999,-9999,-9999
2014-01-30,06,19,13,10130,150,70,5,-9999,-9999
2014-01-30,07,21,15,10133,150,80,-9999,-9999,-9999
2014-01-30,09,20,15,10139,150,70,5,-9999,-9999
2014-01-30,10,19,14,10138,150,70,-9999,-9999,-9999
2014-01-30,11,18,13,10139,140,60,-9999,-9999,-9999
2014-01-30,12,19,14,10140,140,60,5,-9999,-1
2014-01-30,13,21,16,10138,140,70,-9999,-9999,-9999
2014-01-30,14,19,13,10137,150,60,-9999,-9999,-9999
2014-01-30,15,18,12,10135,130,60,4,-9999,-9999
2014-01-30,16,18,13,10131,130,50,-9999,-9999,-9999
2014-01-30,17,19,14,10129,110,50,-9999,-9999,-9999
2014-01-30,18,20,13,10126,90,60,7,-9999,-9999
2014-01-30,19,19,10,10123,110,50,-9999,-9999,-9999
2014-01-30,20,19,10,10121,120,50,-9999,-9999,-9999
2014-01-30,21,13,6,10118,140,50,-9999,-9999,-9999
2014-01-30,22,17,8,10114,100,50,-9999,-9999,-9999
2014-01-30,23,18,7,10111,100,40,-9999,-9999,-9999
2014-01-31,00,19,9,10107,100,60,8,-9999,2
2014-01-31,01,17,7,10102,110,60,-9999,-9999,-9999
2014-01-31,02,18,7,10101,120,50,-9999,-9999,-9999
2014-01-31,03,18,9,10099,110,40,-9999,-9999,-9999
2014-01-31,04,18,10,10096,130,40,-9999,-9999,-9999
2014-01-31,05,16,9,10095,100,20,-9999,-9999,-9999
2014-01-31,06,17,10,10094,100,40,8,-9999,-9999
2014-01-31,07,16,9,10094,40,10,-9999,-9999,-9999
2014-01-31,08,16,10,10096,300,20,-9999,-9999,-9999
2014-01-31,09,14,7,10098,40,10,7,-9999,-9999
2014-01-31,10,16,8,10098,100,50,-9999,-9999,-9999
2014-01-31,11,17,9,10097,100,40,-9999,-9999,-9999
2014-01-31,12,16,8,10100,90,30,6,-9999,0
2014-01-31,13,15,7,10098,60,30,-9999,-9999,-9999
2014-01-31,14,14,6,10097,60,30,-9999,-9999,-9999
2014-01-31,15,12,4,10095,20,10,6,-9999,-9999
2014-01-31,16,9,1,10091,60,20,-9999,-9999,-9999
2014-01-31,17,11,3,10089,10,10,-9999,-9999,-9999
2014-01-31,18,16,3,10088,70,30,7,-9999,-9999
2014-01-31,19,12,1,10085,80,20,-9999,-9999,-9999
2014-01-31,20,16,5,10081,360,30,-9999,-9999,-9999
2014-01-31,21,18,1,10082,120,10,-9999,-9999,-9999
2014-01-31,22,15,1,10081,10,10,-9999,-9999,-9999
2014-01-31,23,17,5,10079,70,40,-9999,-9999,-9999
2014-02-01,00,15,5,10079,90,30,5,-9999,0
2014-02-01,01,13,3,10081,150,10,-9999,-9999,-9999
2014-02-01,02,9,0,10080,330,10,-9999,-9999,-9999
2014-02-01,03,7,-2,10074,50,10,-9999,-9999,-9999
2014-02-01,04,5,-3,10072,70,10,-9999,-9999,-9999
2014-02-01,05,5,-3,10069,50,20,-9999,-9999,-9999
2014-02-01,06,1,-7,10065,20,20,1,-9999,-9999
2014-02-01,07,9,-4,10063,320,50,-9999,-9999,-9999
2014-02-01,08,5,-7,10062,330,70,-9999,-9999,-9999
2014-02-01,09,5,-12,10064,330,70,2,-9999,-9999
2014-02-01,10,-1,-12,10065,330,70,-9999,-9999,-9999
2014-02-01,11,-2,-16,10065,20,30,-9999,-9999,-9999
2014-02-01,12,-7,-19,10063,320,20,2,-9999,0
2014-02-01,13,-7,-18,10058,10,30,-9999,-9999,-9999
2014-02-01,14,-10,-20,10054,190,10,-9999,-9999,-9999
2014-02-01,15,-10,-22,10049,10,40,2,-9999,-9999
2014-02-01,16,-7,-26,10042,360,40,-9999,-9999,-9999
2014-02-01,17,-3,-26,10038,360,30,-9999,-9999,-9999
2014-02-01,18,-1,-27,10039,10,20,2,-9999,-9999
2014-02-01,19,8,-17,10037,340,30,-9999,-9999,-9999
2014-02-01,20,7,-13,10035,120,30,-9999,-9999,-9999
2014-02-01,21,0,-16,10032,330,20,-9999,-9999,-9999
2014-02-01,22,6,-16,10027,360,10,-9999,-9999,-9999
2014-02-01,23,7,-15,10024,80,30,-9999,-9999,-9999
2014-02-02,00,3,-13,10018,330,50,4,-9999,0
2014-02-02,01,3,-20,10010,210,30,-9999,-9999,-9999
2014-02-02,02,-3,-21,10009,330,40,-9999,-9999,-9999
2014-02-02,03,-6,-23,10000,330,70,-9999,-9999,-9999
2014-02-02,04,-5,-22,9997,350,70,-9999,-9999,-9999
2014-02-02,05,-4,-17,9987,350,70,-9999,-9999,-9999
2014-02-02,06,-2,-9,9979,350,90,5,-9999,-9999
2014-02-02,07,-3,-10,9971,350,100,-9999,-9999,-9999
2014-02-02,08,-4,-12,9967,350,80,-9999,-9999,-9999
2014-02-02,09,-4,-12,9964,360,90,6,-9999,-9999
2014-02-02,10,-3,-12,9959,20,30,-9999,-9999,-9999
2014-02-02,11,-2,-18,9951,140,30,-9999,-9999,-9999
2014-02-02,12,4,-28,9942,120,30,5,-9999,-1
2014-02-02,13,0,-19,9936,350,80,-9999,-9999,-9999
2014-02-02,14,1,-11,9933,360,80,-9999,-9999,-9999
2014-02-02,15,1,-13,9926,360,90,7,-9999,-9999
2014-02-02,16,1,-12,9921,10,90,-9999,-9999,-9999
2014-02-02,17,0,-8,9915,10,120,-9999,-9999,-9999
2014-02-02,18,0,-10,9910,360,120,6,-9999,-9999
2014-02-02,19,0,-10,9906,360,100,-9999,-9999,-9999
2014-02-02,20,1,-10,9905,10,130,-9999,-9999,-9999
2014-02-02,21,-3,-10,9902,10,110,-9999,-9999,-9999
2014-02-02,22,-5,-11,9895,360,120,-9999,-9999,-9999
2014-02-02,23,-4,-10,9889,360,110,-9999,-9999,-9999
2014-02-03,00,-2,-9,9880,360,120,7,-9999,5
2014-02-03,01,-4,-12,9873,360,110,-9999,-9999,-9999
2014-02-03,02,-3,-12,9867,360,120,-9999,-9999,-9999
2014-02-03,03,-2,-10,9861,360,140,-9999,-9999,-9999
2014-02-03,04,-2,-12,9863,360,120,-9999,-9999,-9999
2014-02-03,05,-4,-14,9857,360,120,-9999,-9999,-9999
2014-02-03,06,-3,-10,9855,360,140,8,-9999,-9999
2014-02-03,07,-2,-10,9858,360,140,-9999,-9999,-9999
2014-02-03,08,-4,-12,9862,360,140,-9999,-9999,-9999
2014-02-03,09,-4,-12,9867,350,130,8,-9999,-9999
2014-02-03,10,-3,-10,9871,350,130,-9999,-9999,-9999
2014-02-03,11,-4,-9,9876,350,120,-9999,-9999,-9999
2014-02-03,12,-3,-9,9881,350,140,7,-9999,1
2014-02-03,13,-2,-9,9891,350,130,-9999,-9999,-9999
2014-02-03,14,-3,-8,9901,350,130,-9999,-9999,-9999
2014-02-03,15,-6,-10,9910,350,150,9,-9999,-9999
2014-02-03,16,-12,-16,9920,350,160,-9999,-9999,-9999
2014-02-03,18,-18,-26,9942,350,150,6,-9999,-9999
2014-02-03,19,-19,-31,9957,350,140,-9999,-9999,-9999
2014-02-03,20,-21,-33,9967,360,140,-9999,-9999,-9999
2014-02-03,21,-22,-35,9982,360,130,-9999,-9999,-9999
2014-02-03,22,-23,-35,9990,360,110,-9999,-9999,-9999
2014-02-03,23,-23,-35,9997,360,90,-9999,-9999,-9999
2014-02-04,00,-25,-36,10003,360,110,8,-9999,0
2014-02-04,01,-23,-34,10013,360,80,-9999,-9999,-9999
2014-02-04,02,-24,-35,10016,360,80,-9999,-9999,-9999
2014-02-04,03,-23,-33,10016,360,90,-9999,-9999,-9999
2014-02-04,04,-21,-33,10020,360,80,-9999,-9999,-9999
2014-02-04,05,-23,-34,10020,10,90,-9999,-9999,-9999
2014-02-04,06,-18,-31,10021,340,30,8,-9999,-9999
2014-02-04,07,-20,-33,10024,10,40,-9999,-9999,-9999
2014-02-04,08,-22,-34,10021,360,70,-9999,-9999,-9999
2014-02-04,09,-19,-31,10020,240,20,7,-9999,-9999
2014-02-04,10,-11,-23,10020,90,60,-9999,-9999,-9999
2014-02-04,11,-9,-25,10016,70,70,-9999,-9999,-9999
2014-02-04,12,-2,-25,10013,80,80,8,-9999,0
2014-02-04,13,2,-23,10006,70,110,-9999,-9999,-9999
2014-02-04,14,8,-17,9998,80,120,-9999,-9999,-9999
2014-02-04,15,10,-12,9994,80,120,7,-9999,-9999
2014-02-04,16,18,-1,9989,80,130,-9999,-9999,-9999
2014-02-04,17,22,2,9989,80,120,-9999,-9999,-9999
2014-02-04,18,23,7,9988,90,90,7,-9999,-9999
2014-02-04,19,21,11,9991,90,70,-9999,-9999,-9999
2014-02-04,20,23,14,9992,100,60,-9999,-9999,-9999
2014-02-04,21,22,14,9992,100,40,-9999,-9999,-9999
2014-02-04,22,22,14,9993,80,20,-9999,-9999,-9999
2014-02-04,23,22,14,9994,50,10,-9999,-9999,-9999
2014-02-05,00,18,11,9993,20,10,9,-9999,-1
2014-02-05,01,21,14,9992,270,10,-9999,-9999,-9999
2014-02-05,02,22,15,9992,320,30,-9999,-9999,-9999
2014-02-05,03,22,15,9991,360,10,-9999,-9999,-9999
2014-02-05,04,22,15,9990,70,20,-9999,-9999,-9999
2014-02-05,05,22,15,9988,80,20,-9999,-9999,-9999
2014-02-05,06,20,14,9986,100,30,8,-9999,-9999
2014-02-05,07,20,14,9986,120,20,-9999,-9999,-9999
2014-02-05,08,22,16,9985,80,10,-9999,-9999,-9999
2014-02-05,09,24,17,9984,80,40,7,-9999,-9999
2014-02-05,10,21,12,9984,70,50,-9999,-9999,-9999
2014-02-05,11,19,10,9978,30,20,-9999,-9999,-9999
2014-02-05,12,26,11,9977,80,60,8,-9999,1
2014-02-05,13,26,10,9971,60,40,-9999,-9999,-9999
2014-02-05,14,25,10,9967,70,50,-9999,-9999,-9999
2014-02-05,15,25,12,9963,70,50,8,-9999,-9999
2014-02-05,16,24,10,9957,80,60,-9999,-9999,-9999
2014-02-05,17,23,9,9951,70,60,-9999,-9999,-9999
2014-02-05,18,22,7,9948,70,50,8,-9999,-9999
2014-02-05,19,22,8,9947,80,50,-9999,-9999,-9999
2014-02-05,20,20,8,9947,80,40,-9999,-9999,-9999
2014-02-05,21,24,13,9946,80,40,-9999,-9999,-9999
2014-02-05,22,22,12,9946,90,20,-9999,-9999,-9999
2014-02-05,23,21,11,9946,0,-9999,-9999,-9999,-9999
2014-02-06,00,21,12,9949,90,30,8,-9999,1
2014-02-06,01,19,11,9951,80,30,-9999,-9999,-9999
2014-02-06,02,18,11,9951,10,10,-9999,-9999,-9999
2014-02-06,03,19,12,9952,300,10,-9999,-9999,-9999
2014-02-06,04,16,9,9953,200,10,-9999,-9999,-9999
2014-02-06,05,17,11,9956,110,20,-9999,-9999,-9999
2014-02-06,06,16,10,9958,30,10,9,-9999,-9999
2014-02-06,07,13,8,9961,20,10,-9999,-9999,-9999
2014-02-06,08,10,6,9965,80,10,-9999,-9999,-9999
2014-02-06,09,12,8,9972,0,-9999,9,-9999,-9999
2014-02-06,10,13,9,9975,290,10,-9999,-9999,-9999
